,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1451,1478390400,714.13,697.63,702.11,25809.88,18363567.63,709.91,direct,
1452,1478476800,711.66,698.35,709.91,30743.71,21797370.12,705.4,direct,
1453,1478563200,714.63,700.96,705.4,39732.33,28262235.71,710.9,direct,
1454,1478649600,741.23,707.13,710.9,70698.2,51548567.54,721.42,direct,
1455,1478736000,723.02,707.31,721.42,33327.52,23931322.76,714.57,direct,
1456,1478822400,719.79,711.67,714.57,25583.38,18386841.21,714.97,direct,
1457,1478908800,717.37,701.08,714.97,27601.81,19677656.63,704.27,direct,
1458,1478995200,705.61,685.01,704.27,36136.74,25249834.8,701.97,direct,
1459,1479081600,708.03,696.11,701.97,37752.31,26613445.03,704.56,direct,
1460,1479168000,716.93,697.91,704.56,41401.17,29562740.26,711.1,direct,
1461,1479254400,745.98,708.14,711.1,79569.14,58304902.39,740.28,direct,
1462,1479340800,751.91,730.08,740.28,62772.48,46942756.4,737.53,direct,
1463,1479427200,751.43,730.95,737.53,39708.18,29666065.54,746.96,direct,
1464,1479513600,755.34,737.44,746.96,25625.82,19276573.28,747.89,direct,
1465,1479600000,752.26,712.77,747.89,47423.27,34876785.19,728.51,direct,
1466,1479686400,744.33,726.55,728.51,32508.2,24010681.87,736.19,direct,
1467,1479772800,754.01,730.62,736.19,44441.44,33225195.21,749.34,direct,
1468,1479859200,750.93,731.34,749.34,37869.33,28258203.98,741.07,direct,
1469,1479945600,744.24,726.19,741.07,37239.41,27531777.52,735.31,direct,
1470,1480032000,741.25,728.97,735.31,28846.87,21299510.69,740.39,direct,
1471,1480118400,740.96,725.62,740.39,22578.17,16682481.58,734.14,direct,
1472,1480204800,738.29,727.11,734.14,21354.15,15735824.63,729.42,direct,
1473,1480291200,738.1,727.74,729.42,34117.31,25153838.93,733.3,direct,
1474,1480377600,737.04,727.78,733.3,32567.83,24030304.1,732.56,direct,
1475,1480464000,745.39,730.57,732.56,39277.45,29210351.41,742.49,direct,
1476,1480550400,755.48,741.08,742.49,54029.19,40690942.17,752.63,direct,
1477,1480636800,779.02,752.25,752.63,63217.85,48893613.64,770.94,direct,
1478,1480723200,772.32,755.81,770.94,38445.54,30234128.1,764.24,direct,
1479,1480809600,769.23,758.8,764.24,19163.97,14755120.48,766.39,direct,
1480,1480896000,769.18,746.01,766.39,51164.97,39082688.28,754.34,direct,
1481,1480982400,762.48,750.91,754.34,33430.33,25497771.6,758.21,direct,
1482,1481068800,769.02,754.27,758.21,34864.8,26755412.58,765.56,direct,
1483,1481155200,773.41,761.17,765.56,28780.25,22208497.22,768.49,direct,
1484,1481241600,773.48,765.03,768.49,24176.98,18722048.47,770.48,direct,
1485,1481328000,776.96,769.19,770.48,18017.98,14049110.07,774.0,direct,
1486,1481414400,774.16,763.0,774.0,17140.02,13269086.38,767.91,direct,
1487,1481500800,781.26,767.86,767.91,28759.72,22442991.37,778.47,direct,
1488,1481587200,790.33,767.77,778.47,33108.65,25894856.06,778.74,direct,
1489,1481673600,780.77,771.01,778.74,24782.47,19326375.41,776.5,direct,
1490,1481760000,780.27,773.12,776.5,26224.24,20452116.66,775.21,direct,
1491,1481846400,783.94,773.31,775.21,27607.57,21650384.64,782.05,direct,
1492,1481932800,791.57,779.36,782.05,23581.31,18648778.51,787.17,direct,
1493,1482019200,791.26,783.8,787.17,14532.68,11525747.48,789.01,direct,
1494,1482105600,793.73,786.31,789.01,25460.54,20238681.94,789.79,direct,
1495,1482192000,800.02,787.12,789.79,34480.19,27406319.09,799.1,direct,
1496,1482278400,833.13,795.98,799.1,65293.55,53411082.07,829.21,direct,
1497,1482364800,874.68,828.87,829.21,70557.59,60511618.45,860.15,direct,
1498,1482451200,920.26,858.04,860.15,102224.08,91802931.23,917.17,direct,
1499,1482537600,920.49,880.79,917.17,46030.07,41576781.41,891.07,direct,
1500,1482624000,895.24,851.42,891.07,42483.29,37173377.51,891.07,direct,
1501,1482710400,909.32,885.88,891.07,38787.58,35002753.4,898.38,direct,
1502,1482796800,937.91,893.38,898.38,49691.61,45966615.06,925.78,direct,
1503,1482883200,974.51,925.49,925.78,77285.8,73811803.99,972.17,direct,
1504,1482969600,982.57,949.23,972.17,61124.62,59226667.89,971.08,direct,
1505,1483056000,971.59,927.4,971.08,70839.81,67449149.3,959.04,direct,
1506,1483142400,965.47,942.4,959.04,27559.31,26379401.89,963.38,direct,
1507,1483228800,1001.61,956.1,963.38,41148.52,40570922.99,995.44,direct,
1508,1483315200,1031.68,990.2,995.44,64951.63,66038073.34,1017.05,direct,
1509,1483401600,1035.47,1006.53,1017.05,54788.01,56085870.7,1033.3,direct,
1510,1483488000,1148.54,1022.32,1033.3,156272.17,170584623.04,1135.41,direct,
1511,1483574400,1150.63,874.53,1135.41,240007.84,244839289.77,989.35,direct,
1512,1483660800,1027.42,852.55,989.35,194290.96,179160668.84,886.16,direct,
1513,1483747200,900.86,806.66,886.16,130663.09,113037531.71,888.87,direct,
1514,1483833600,936.13,875.85,888.87,76905.99,70298340.37,900.86,direct,
1515,1483920000,910.47,870.91,900.86,62579.5,55963281.18,899.78,direct,
1516,1484006400,911.32,890.12,899.78,53709.46,48644106.82,904.37,direct,
1517,1484092800,917.65,751.63,904.37,194436.54,160194109.8,785.43,direct,
1518,1484179200,828.21,739.55,785.43,120241.76,93986701.88,810.11,direct,
1519,1484265600,835.05,771.0,810.11,89861.97,72555875.62,824.83,direct,
1520,1484352000,838.9,808.27,824.83,44207.74,36594482.0,819.63,direct,
1521,1484438400,826.43,808.63,819.63,24401.41,20004735.1,821.17,direct,
1522,1484524800,836.66,817.7,821.17,33222.93,27592899.17,827.34,direct,
1523,1484611200,906.38,825.04,827.34,82207.99,72272727.15,899.66,direct,
1524,1484697600,913.67,845.87,899.66,69258.17,61042392.11,872.03,direct,
1525,1484784000,905.28,870.71,872.03,58440.87,52300814.98,895.21,direct,
1526,1484870400,901.49,878.9,895.21,38865.48,34847130.33,892.91,direct,
1527,1484956800,928.93,889.46,892.91,40378.21,37129176.59,919.84,direct,
1528,1485043200,938.38,888.62,919.84,47927.32,44074299.79,918.84,direct,
1529,1485129600,927.98,910.85,918.84,32744.43,30261054.5,921.46,direct,
1530,1485216000,925.61,889.15,921.46,58874.32,53468911.31,893.75,direct,
1531,1485302400,905.7,883.63,893.75,37902.18,34014866.15,894.41,direct,
1532,1485388800,919.32,893.49,894.41,33800.2,30795685.98,915.56,direct,
1533,1485475200,922.56,907.92,915.56,30968.49,28503144.41,918.01,direct,
1534,1485561600,921.89,912.84,918.01,14307.36,13251844.02,918.51,direct,
1535,1485648000,922.4,912.68,918.51,11052.31,10214368.33,914.55,direct,
1536,1485734400,922.35,911.51,914.55,19062.15,17604172.47,920.73,direct,
1537,1485820800,967.45,917.38,920.73,54670.21,51869216.53,965.49,direct,
1538,1485907200,986.57,959.82,965.49,45223.3,44035816.37,982.43,direct,
1539,1485993600,1009.13,973.5,982.43,50863.87,50633910.56,1003.97,direct,
1540,1486080000,1023.72,989.21,1003.97,61671.88,62431017.97,1013.02,direct,
1541,1486166400,1041.04,1000.41,1013.02,39461.62,40406542.54,1031.85,direct,
1542,1486252800,1033.66,1004.05,1031.85,31058.49,31669956.98,1016.11,direct,
1543,1486339200,1030.6,1010.83,1016.11,32019.82,32828350.27,1024.67,direct,
1544,1486425600,1054.1,1019.87,1024.67,39553.25,41318349.43,1049.56,direct,
1545,1486512000,1069.23,1020.33,1049.56,65145.12,68336320.22,1055.49,direct,
1546,1486598400,1073.03,924.65,1055.49,146746.26,145839317.48,978.96,direct,
1547,1486684800,1005.6,947.02,978.96,62132.99,60639111.4,997.61,direct,
1548,1486771200,1014.32,983.93,997.61,28319.39,28504495.1,1008.32,direct,
1549,1486857600,1007.82,992.45,1008.32,14750.39,14825023.07,996.52,direct,
1550,1486944000,1007.61,975.1,996.52,32908.63,32785064.4,995.36,direct,
1551,1487030400,1013.8,986.46,995.36,39537.9,39810076.3,1008.34,direct,
1552,1487116800,1010.93,999.73,1008.34,23359.15,23569549.45,1008.19,direct,
1553,1487203200,1040.28,1007.39,1008.19,38080.21,39114743.32,1031.93,direct,
1554,1487289600,1057.39,1025.87,1031.93,45711.79,47815360.54,1049.41,direct,
1555,1487376000,1063.21,1044.68,1049.41,25362.02,26856521.18,1052.28,direct,
1556,1487462400,1056.48,1037.67,1052.28,17953.15,18876881.86,1048.89,direct,
1557,1487548800,1081.78,1040.99,1048.89,31010.85,32959720.15,1077.56,direct,
1558,1487635200,1123.03,1073.54,1077.56,57048.87,62908569.43,1119.03,direct,
1559,1487721600,1132.25,1094.83,1119.03,47913.31,53647453.34,1120.46,direct,
1560,1487808000,1181.6,1113.54,1120.46,65737.1,75663167.44,1171.91,direct,
1561,1487894400,1211.74,1092.41,1171.91,108170.88,126978010.75,1176.49,direct,
1562,1487980800,1180.01,1116.21,1176.49,45860.52,53003830.46,1149.05,direct,
1563,1488067200,1177.47,1130.61,1149.05,30764.77,35750258.05,1171.58,direct,
1564,1488153600,1195.82,1164.27,1171.58,35468.84,42035366.64,1188.83,direct,
1565,1488240000,1208.22,1175.75,1188.83,50579.83,60371869.57,1189.27,direct,
1566,1488326400,1225.04,1154.55,1189.27,51153.83,61964760.57,1222.66,direct,
1567,1488412800,1286.98,1211.96,1222.66,78492.01,98040639.32,1255.47,direct,
1568,1488499200,1291.35,1250.8,1255.47,67275.49,85876262.86,1283.3,direct,
1569,1488585600,1285.78,1228.73,1283.3,38418.2,48597934.9,1264.32,direct,
1570,1488672000,1273.28,1242.1,1264.32,25430.23,32104972.38,1271.22,direct,
1571,1488758400,1280.61,1261.0,1271.22,31026.9,39591110.81,1277.01,direct,
1572,1488844800,1280.89,1148.66,1277.01,87722.01,108673876.49,1232.69,direct,
1573,1488931200,1242.04,1136.88,1232.69,97875.25,116342973.91,1146.97,direct,
1574,1489017600,1206.97,1129.35,1146.97,59860.55,70427061.57,1191.33,direct,
1575,1489104000,1330.42,988.69,1191.33,190472.52,223836041.81,1112.39,direct,
1576,1489190400,1202.69,1104.78,1112.39,70747.22,82387198.06,1179.22,direct,
1577,1489276800,1235.46,1160.9,1179.22,44412.09,53441762.07,1225.11,direct,
1578,1489363200,1245.63,1205.61,1225.11,60460.94,74376298.14,1238.19,direct,
1579,1489449600,1255.52,1218.38,1238.19,45142.05,56058617.23,1243.14,direct,
1580,1489536000,1256.95,1236.43,1243.14,43592.4,54486699.63,1253.43,direct,
1581,1489622400,1260.24,1118.96,1253.43,132773.3,159409024.53,1172.88,direct,
1582,1489708800,1174.9,1063.48,1172.88,163739.0,183879768.71,1071.71,direct,
1583,1489795200,1103.61,940.18,1071.71,210424.36,212772055.65,971.38,direct,
1584,1489881600,1063.67,967.31,971.38,106444.72,108128237.76,1022.6,direct,
1585,1489968000,1057.5,1005.05,1022.6,61431.4,63833143.48,1047.51,direct,
1586,1490054400,1125.53,1043.87,1047.51,92591.27,101051998.73,1121.29,direct,
1587,1490140800,1121.88,997.78,1121.29,115286.08,120730492.05,1044.72,direct,
1588,1490227200,1062.79,1022.02,1044.72,56517.89,58898141.13,1035.03,direct,
1589,1490313600,1038.38,927.35,1035.03,132599.72,130042865.54,939.7,direct,
1590,1490400000,995.96,890.43,939.7,127044.59,118395054.45,966.3,direct,
1591,1490486400,1004.32,946.65,966.3,85332.41,83255983.42,969.44,direct,
1592,1490572800,1048.85,961.8,969.44,91256.43,92332221.14,1045.14,direct,
1593,1490659200,1068.41,1015.45,1045.14,80000.9,83567551.46,1044.42,direct,
1594,1490745600,1058.66,1008.34,1044.42,68852.51,71261535.48,1041.9,direct,
1595,1490832000,1052.66,1020.93,1041.9,74984.88,77633883.53,1037.91,direct,
1596,1490918400,1088.2,1035.18,1037.91,90987.94,96543920.02,1079.11,direct,
1597,1491004800,1103.74,1067.47,1079.11,50658.36,55020078.21,1086.12,direct,
1598,1491091200,1109.48,1074.21,1086.12,70980.71,77853933.84,1097.4,direct,
1599,1491177600,1157.87,1095.55,1097.4,98499.3,111870807.42,1147.56,direct,
1600,1491264000,1161.19,1122.15,1147.56,70998.95,81164094.44,1141.77,direct,
1601,1491350400,1143.84,1110.06,1141.77,69469.37,78335573.66,1129.87,direct,
1602,1491436800,1201.55,1130.51,1129.87,92357.58,108182158.18,1188.7,direct,
1603,1491523200,1201.23,1173.18,1188.7,59746.57,71184485.98,1190.49,direct,
1604,1491609600,1198.22,1166.65,1190.49,33180.63,39393003.33,1180.78,direct,
1605,1491696000,1215.1,1173.99,1180.78,45351.08,54498333.26,1204.34,direct,
1606,1491782400,1214.87,1194.81,1204.34,40013.05,48473680.7,1206.71,direct,
1607,1491868800,1229.57,1195.76,1206.71,37394.78,45563707.07,1220.74,direct,
1608,1491955200,1225.46,1207.36,1220.74,44783.23,54699396.14,1212.53,direct,
1609,1492041600,1218.66,1150.29,1212.53,66051.93,78456422.62,1176.2,direct,
1610,1492128000,1195.4,1162.16,1176.2,47217.49,56129576.67,1177.33,direct,
1611,1492214400,1194.85,841.53,1177.33,28384.58,33877537.21,1176.99,direct,
1612,1492300800,1187.97,1166.74,1176.99,18930.29,22538918.55,1176.8,direct,
1613,1492387200,1202.97,1172.81,1176.8,46483.54,56095607.39,1194.01,direct,
1614,1492473600,1213.88,1191.14,1194.01,52747.52,64900219.25,1206.09,direct,
1615,1492560000,1218.21,1194.08,1206.09,43347.15,53034357.1,1215.2,direct,
1616,1492646400,1246.64,1210.67,1215.2,55194.86,69223360.98,1238.09,direct,
1617,1492732800,1256.97,1235.56,1238.09,41344.02,52498296.85,1249.64,direct,
1618,1492819200,1256.97,1215.78,1249.64,43814.59,55776932.72,1240.89,direct,
1619,1492905600,1256.23,1223.06,1240.89,42608.01,54224355.75,1249.14,direct,
1620,1492992000,1256.36,1234.86,1249.14,38542.24,49281629.32,1248.18,direct,
1621,1493078400,1272.62,1244.21,1248.18,43885.78,56659016.28,1264.31,direct,
1622,1493164800,1309.2,1263.0,1264.31,58908.66,77649710.39,1286.63,direct,
1623,1493251200,1346.79,1285.3,1286.63,61771.48,83319636.4,1332.91,direct,
1624,1493337600,1356.15,1287.62,1332.91,77569.41,104536476.71,1329.62,direct,
1625,1493424000,1343.69,1314.15,1329.62,40969.34,55982468.15,1336.28,direct,
1626,1493510400,1358.94,1309.66,1336.28,40643.04,55470285.83,1351.91,direct,
1627,1493596800,1448.68,1342.78,1351.91,100438.27,144414038.52,1415.81,direct,
1628,1493683200,1471.14,1394.83,1415.81,70004.82,103342244.97,1445.93,direct,
1629,1493769600,1496.39,1424.05,1445.93,81717.36,122551707.4,1485.55,direct,
1630,1493856000,1609.84,1437.11,1485.55,136711.3,213084949.56,1516.76,direct,
1631,1493942400,1588.11,1485.01,1516.76,120379.24,188015771.96,1507.77,direct,
1632,1494028800,1560.42,1503.93,1507.77,59602.01,92747185.54,1545.29,direct,
1633,1494115200,1572.89,1495.18,1545.29,71355.58,111708072.42,1554.45,direct,
1634,1494201600,1667.67,1552.86,1554.45,107226.89,174687869.23,1664.47,direct,
1635,1494288000,1757.39,1619.97,1664.47,127228.68,219169486.19,1697.5,direct,
1636,1494374400,1766.18,1664.99,1697.5,89679.81,156203600.07,1752.31,direct,
1637,1494460800,1864.76,1741.54,1752.31,109009.0,198829123.41,1819.29,direct,
1638,1494547200,1822.51,1641.18,1819.29,109341.25,192159873.95,1686.39,direct,
1639,1494633600,1770.5,1594.59,1686.39,75467.87,128390095.83,1763.74,direct,
1640,1494720000,1802.75,1736.13,1763.74,40635.4,72874378.57,1772.55,direct,
1641,1494806400,1776.65,1656.81,1772.55,80241.72,138499150.92,1708.92,direct,
1642,1494892800,1752.55,1653.72,1708.92,75541.37,130379207.17,1729.34,direct,
1643,1494979200,1842.83,1703.97,1729.34,94618.69,170954154.68,1801.3,direct,
1644,1495065600,1980.49,1791.12,1801.3,73095.54,135901905.39,1880.99,direct,
1645,1495152000,1969.7,1875.28,1880.99,98759.13,191523926.23,1962.0,direct,
1646,1495238400,2048.45,1944.4,1962.0,89862.03,179346919.05,2040.18,direct,
1647,1495324800,2094.94,1980.07,2040.18,78775.32,161036810.13,2044.19,direct,
1648,1495411200,2264.76,1998.61,2044.19,174376.65,373482496.01,2124.41,direct,
1649,1495497600,2286.3,2110.78,2124.41,114179.23,251969081.94,2272.58,direct,
1650,1495584000,2496.98,2263.29,2272.58,149254.84,353734030.88,2445.28,direct,
1651,1495670400,2781.76,2210.48,2445.28,248438.97,622139030.97,2307.22,direct,
1652,1495756800,2616.52,2051.45,2306.96,191494.03,441342711.51,2244.89,direct,
1653,1495843200,2322.37,1868.56,2244.89,222952.91,446034004.02,2052.43,direct,
1654,1495929600,2300.52,2051.07,2052.43,125004.39,266766116.87,2189.02,direct,
1655,1496016000,2337.35,2117.34,2189.02,92235.69,204101576.11,2278.21,direct,
1656,1496102400,2329.26,2147.1,2278.21,120964.11,270069146.9,2192.55,direct,
1657,1496188800,2330.62,2168.37,2192.55,117749.1,261223035.96,2303.34,direct,
1658,1496275200,2460.84,2303.34,2303.34,122696.44,290070431.91,2412.65,direct,
1659,1496361600,2493.97,2385.59,2412.65,83028.45,199765372.83,2492.6,direct,
1660,1496448000,2582.77,2449.95,2492.6,70956.49,177168595.51,2545.43,direct,
1661,1496534400,2559.79,2478.18,2545.43,59478.96,149060810.38,2524.06,direct,
1662,1496620800,2705.38,2523.92,2524.06,86686.38,225611887.49,2704.96,direct,
1663,1496707200,2931.24,2699.68,2704.96,192228.25,538772473.78,2870.5,direct,
1664,1496793600,2880.95,2626.56,2870.5,122676.04,340329903.73,2691.51,direct,
1665,1496880000,2808.41,2623.61,2691.51,95420.44,260898606.12,2798.78,direct,
1666,1496966400,2852.07,2786.07,2798.78,67044.96,189237110.88,2811.43,direct,
1667,1497052800,2914.19,2807.36,2811.43,86516.58,246869682.08,2900.25,direct,
1668,1497139200,2977.86,2867.25,2900.25,83026.07,241516660.76,2973.45,direct,
1669,1497225600,2985.06,2483.63,2973.45,217963.32,585158909.87,2656.77,direct,
1670,1497312000,2784.77,2647.44,2656.77,116738.08,314476276.72,2712.99,direct,
1671,1497398400,2803.72,2348.99,2712.99,174189.24,448294279.42,2467.27,direct,
1672,1497484800,2521.6,2125.56,2467.27,262787.33,606264366.01,2442.46,direct,
1673,1497571200,2536.42,2335.28,2442.46,117206.43,286630757.58,2508.58,direct,
1674,1497657600,2690.71,2454.81,2508.58,95948.29,246698591.9,2655.1,direct,
1675,1497744000,2676.04,2488.59,2655.1,92004.22,235239296.33,2539.56,direct,
1676,1497830400,2617.75,2518.78,2539.56,81829.22,210372750.85,2616.82,direct,
1677,1497916800,2800.48,2613.98,2616.82,111303.55,300034010.58,2754.38,direct,
1678,1498003200,2804.41,2624.35,2754.38,116033.61,313234721.45,2677.62,direct,
1679,1498089600,2757.32,2623.17,2677.62,78297.6,210318780.96,2722.84,direct,
1680,1498176000,2759.66,2699.48,2722.84,56938.1,155303414.19,2710.37,direct,
1681,1498262400,2741.56,2540.35,2710.37,86964.18,228007287.01,2590.05,direct,
1682,1498348800,2660.66,2472.37,2590.05,86972.43,220679135.83,2541.62,direct,
1683,1498435200,2584.75,2327.26,2541.62,165825.86,401912134.89,2446.05,direct,
1684,1498521600,2585.06,2309.63,2446.05,159263.78,381517099.87,2583.75,direct,
1685,1498608000,2616.95,2490.11,2583.75,110423.89,279792448.24,2577.74,direct,
1686,1498694400,2605.86,2526.51,2577.74,75323.92,191733499.8,2558.37,direct,
1687,1498780800,2576.28,2469.54,2558.37,73001.6,183878856.3,2480.61,direct,
1688,1498867200,2529.62,2387.47,2480.61,66319.98,160661673.8,2424.61,direct,
1689,1498953600,2555.34,2375.86,2424.61,67757.31,165839565.2,2536.46,direct,
1690,1499040000,2617.48,2506.3,2536.46,83418.16,212244951.2,2572.47,direct,
1691,1499126400,2658.73,2569.99,2572.47,80675.07,210433639.12,2617.32,direct,
1692,1499212800,2642.74,2562.04,2617.32,89719.19,232257106.93,2627.86,direct,
1693,1499299200,2634.84,2581.8,2627.86,60155.45,156558009.83,2614.24,direct,
1694,1499385600,2617.48,2484.73,2614.24,90447.94,229168229.22,2513.88,direct,
1695,1499472000,2568.73,2480.62,2513.88,54508.76,136973389.49,2564.86,direct,
1696,1499558400,2576.73,2509.65,2564.86,39161.96,99506518.51,2511.43,direct,
1697,1499644800,2530.34,2271.79,2511.43,123797.54,297270301.0,2344.02,direct,
1698,1499731200,2412.75,2265.48,2344.02,146630.2,341998621.09,2324.29,direct,
1699,1499817600,2424.82,2262.08,2324.29,109522.9,257095280.13,2403.09,direct,
1700,1499904000,2436.66,2334.96,2403.09,88166.37,208630220.69,2362.44,direct,
1701,1499990400,2370.53,2165.36,2362.44,114411.35,257704533.44,2234.17,direct,
1702,1500076800,2237.13,1974.03,2234.17,155317.39,320719096.8,1975.08,direct,
1703,1500163200,2044.41,1808.99,1975.08,189643.47,364287861.72,1914.09,direct,
1704,1500249600,2233.83,1913.79,1914.09,176887.53,368366495.35,2233.39,direct,
1705,1500336000,2400.74,2164.59,2233.39,202621.16,465220151.81,2320.23,direct,
1706,1500422400,2412.38,2243.13,2320.23,154319.01,357639189.58,2282.58,direct,
1707,1500508800,2932.81,2282.11,2282.58,310335.43,807416890.88,2866.02,direct,
1708,1500595200,2873.96,2622.54,2866.02,193756.93,529154789.97,2675.08,direct,
1709,1500681600,2876.71,2658.59,2675.08,121917.95,341992860.2,2836.53,direct,
1710,1500768000,2856.67,2675.65,2836.53,108229.76,299869260.34,2756.61,direct,
1711,1500854400,2798.89,2715.69,2756.61,83009.25,229047365.02,2763.42,direct,
1712,1500940800,2779.08,2472.62,2763.42,205883.15,534765380.75,2582.58,direct,
1713,1501027200,2631.73,2441.54,2582.58,135502.93,340465234.92,2559.21,direct,
1714,1501113600,2712.92,2547.74,2559.21,103832.54,269880857.99,2691.88,direct,
1715,1501200000,2843.78,2683.59,2691.88,138904.86,383479795.74,2806.75,direct,
1716,1501286400,2812.13,2699.42,2806.75,84491.69,230818894.97,2733.5,direct,
1717,1501372800,2773.06,2621.68,2733.5,82717.65,222933516.31,2766.49,direct,
1718,1501459200,2916.3,2723.05,2766.49,91115.22,254836601.62,2883.27,direct,
1719,1501545600,2946.02,2659.62,2883.27,123174.1,341216428.6,2746.99,direct,
1720,1501632000,2773.8,2668.87,2746.99,81817.6,222534344.58,2720.53,direct,
1721,1501718400,2822.88,2717.62,2720.53,68102.9,188517085.91,2809.99,direct,
1722,1501804800,2892.67,2779.51,2809.99,68760.4,195800289.46,2878.49,direct,
1723,1501891200,3344.01,2875.91,2878.49,159402.96,503737620.4,3262.8,direct,
1724,1501977600,3295.07,3166.52,3262.8,60660.39,196484496.53,3232.03,direct,
1725,1502064000,3425.13,3198.51,3232.03,88111.88,294021645.24,3401.91,direct,
1726,1502150400,3494.87,3357.15,3401.91,106940.67,366169429.25,3429.38,direct,
1727,1502236800,3437.15,3251.03,3429.38,97062.76,324058681.71,3348.79,direct,
1728,1502323200,3453.84,3322.92,3348.79,71000.32,242024460.29,3425.67,direct,
1729,1502409600,3706.48,3409.79,3425.67,97564.43,345135492.36,3654.37,direct,
1730,1502496000,3967.26,3611.36,3654.37,123593.57,469532325.43,3871.62,direct,
1731,1502582400,4189.42,3847.31,3871.62,158586.97,638917500.34,4062.6,direct,
1732,1502668800,4336.71,3978.95,4062.6,128460.0,540927757.84,4327.94,direct,
1733,1502755200,4436.48,3837.13,4327.94,211581.81,872840682.33,4161.66,direct,
1734,1502841600,4398.06,3938.62,4161.66,112901.04,472960334.46,4387.4,direct,
1735,1502928000,4487.5,4194.1,4387.4,127475.88,554232802.49,4278.92,direct,
1736,1503014400,4362.73,3978.28,4278.92,144398.64,603898315.45,4105.37,direct,
1737,1503100800,4189.68,3957.46,4105.37,113724.38,462723151.89,4150.45,direct,
1738,1503187200,4182.29,4034.4,4150.45,70163.05,288193446.22,4066.6,direct,
1739,1503273600,4097.25,3966.93,4066.6,90644.62,365174045.82,4005.1,direct,
1740,1503360000,4142.68,3612.21,4005.1,169138.73,659657838.92,4089.7,direct,
1741,1503446400,4255.62,4070.49,4089.7,96649.15,402340258.48,4141.09,direct,
1742,1503532800,4364.11,4111.71,4141.09,72358.36,305373477.79,4318.35,direct,
1743,1503619200,4461.71,4292.63,4318.35,82901.88,362283252.98,4364.41,direct,
1744,1503705600,4379.28,4263.28,4364.41,46159.77,199403922.82,4352.3,direct,
1745,1503792000,4408.18,4321.12,4352.3,42516.01,185180843.1,4345.75,direct,
1746,1503878400,4403.13,4195.23,4345.75,75486.08,325285703.33,4390.31,direct,
1747,1503964800,4647.83,4350.22,4390.31,100801.36,455467850.19,4597.31,direct,
1748,1504051200,4644.06,4491.79,4597.31,68471.63,313466398.12,4583.02,direct,
1749,1504137600,4765.07,4580.13,4583.02,72293.57,338981145.1,4735.11,direct,
1750,1504224000,4925.23,4690.17,4735.11,102012.79,491140364.58,4921.85,direct,
1751,1504310400,4976.52,4448.64,4921.85,160770.39,747713818.1,4573.8,direct,
1752,1504396800,4719.78,4397.74,4573.8,102823.39,470135795.37,4612.92,direct,
1753,1504483200,4621.01,4098.58,4612.92,170399.25,737216060.51,4267.45,direct,
1754,1504569600,4496.67,4004.62,4267.45,158410.81,673846827.74,4409.08,direct,
1755,1504656000,4660.04,4401.53,4409.08,110931.13,504717245.65,4618.71,direct,
1756,1504742400,4690.55,4493.2,4618.71,70531.23,324939872.82,4635.6,direct,
1757,1504828800,4699.59,4130.88,4635.6,180364.02,786819863.5,4326.45,direct,
1758,1504915200,4402.15,4185.33,4326.45,77087.34,332195251.06,4335.13,direct,
1759,1505001600,4338.08,4032.15,4335.13,108075.24,451244396.53,4245.89,direct,
1760,1505088000,4364.42,4134.62,4245.89,88757.81,375254125.16,4217.9,direct,
1761,1505174400,4387.76,4074.97,4217.9,107041.94,453402207.42,4158.92,direct,
1762,1505260800,4174.58,3752.01,4158.92,186540.37,728385231.78,3870.29,direct,
1763,1505347200,3930.69,3218.98,3870.29,317592.57,1118258889.56,3243.08,direct,
1764,1505433600,3824.43,2979.88,3243.08,448551.92,1519153953.02,3713.76,direct,
1765,1505520000,3893.67,3551.83,3713.76,169361.61,627559216.22,3698.92,direct,
1766,1505606400,3796.56,3485.83,3698.92,96068.08,351250484.2,3689.61,direct,
1767,1505692800,4122.75,3689.0,3689.61,147927.08,586938661.3,4100.28,direct,
1768,1505779200,4120.71,3852.22,4100.28,123214.81,488897829.62,3907.96,direct,
1769,1505865600,4053.04,3846.76,3907.96,86645.15,342438072.5,3882.16,direct,
1770,1505952000,3912.79,3576.54,3882.16,145124.78,543570164.08,3617.27,direct,
1771,1506038400,3753.51,3505.81,3617.27,114717.36,414612501.81,3600.83,direct,
1772,1506124800,3813.39,3563.18,3600.83,67820.32,253370774.72,3788.02,direct,
1773,1506211200,3790.89,3633.88,3788.02,49661.76,183852135.74,3667.52,direct,
1774,1506297600,3971.5,3665.67,3667.52,100194.7,386674961.65,3932.83,direct,
1775,1506384000,3982.31,3858.75,3932.83,63252.3,248481868.86,3892.7,direct,
1776,1506470400,4232.35,3882.08,3892.7,117596.07,480358673.93,4212.2,direct,
1777,1506556800,4274.64,4112.88,4212.2,92228.17,386909537.01,4195.65,direct,
1778,1506643200,4237.51,4030.37,4195.65,97803.91,404599756.28,4172.79,direct,
1779,1506729600,4383.27,4164.25,4172.79,67493.68,290796939.99,4360.62,direct,
1780,1506816000,4412.62,4258.32,4360.62,60583.85,262485153.92,4403.09,direct,
1781,1506902400,4477.38,4364.67,4403.09,71201.48,314621927.61,4401.32,direct,
1782,1506988800,4435.99,4230.73,4401.32,81867.3,353046057.47,4314.18,direct,
1783,1507075200,4355.29,4183.57,4314.18,64081.96,272424730.47,4218.66,direct,
